Bitcoin,,,,SP500,,,Bitcoin,,NVDA ,,Gold Spot,,,Gold,,,,,
Date,Adjusted close price,Log Daily Returns,,,Adjusted close price,Log Daily Returns,Adjusted close price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,,,4/29/2013,"1,469.60",,work cited,https://finance.yahoo.com/
6/6/2018,"7,653.98",0.00264526,,,,,,,,,,,,,6/8/2018,1296.04,,,
6/7/2018,"7,678.24",0.00316458,,,,,,,,,,,,,6/9/2018,,,,
6/8/2018,"7,624.92",-0.00696852,,,,,,,,,,,,,6/10/2018,,,,
6/9/2018,"7,531.98",-0.01226388,,,,,,,,,,,,,6/11/2018,1298.14,,,
6/10/2018,"6,786.02",-0.10429334,,,,,,,,,,,,,6/12/2018,1296.86,,,
6/11/2018,"6,906.92",0.01765919,,,,,,,,,,,,,6/13/2018,1293.28,,,
6/12/2018,"6,582.36",-0.04813046,,,,,,,,,,,,,6/14/2018,1300.32,,,
6/13/2018,"6,349.90",-0.03595428,,,,,,,,,,,,,6/15/2018,1300.16,,,
6/14/2018,"6,675.35",0.04998257,,,,,,,,,,,,,6/16/2018,,,,
6/15/2018,"6,456.58",-0.03332187,,,,,,,,,,,,,6/17/2018,,,,
6/16/2018,"6,550.16",0.01438971,,,,,,,,,,,,,6/18/2018,1279.8,,,
6/17/2018,"6,499.27",-0.00779961,,,,,,,,,,,,,6/19/2018,1281.32,,,
6/18/2018,"6,734.82",0.03560122,,,,,,,,,,,,,6/20/2018,1272.22,,,
6/19/2018,"6,769.94",0.00520114,,,,,,,,,,,,,6/21/2018,1266.95,,,
6/20/2018,"6,776.55",0.00097590,,,,,,,,,,,,,6/22/2018,1267.51,,,
6/21/2018,"6,729.74",-0.00693161,,,,,,,,,,,,,6/23/2018,,,,
6/22/2018,"6,083.69",-0.10092509,,,,,,,,,,,,,6/24/2018,,,,
6/23/2018,"6,162.48",0.01286787,,,,,,,,,,,,,6/25/2018,1268.9,,,
6/24/2018,"6,173.23",0.00174291,,,,,,,,,,,,,6/26/2018,1264.14,,,
6/25/2018,"6,249.18",0.01222805,,,,,,,,,,,,,6/27/2018,1256.2,,,
6/26/2018,"6,093.67",-0.02519973,,,,,,,,,,,,,6/28/2018,1251.04,,,
6/27/2018,"6,157.13",0.01036023,,,,,,,,,,,,,6/29/2018,1249,,,
6/28/2018,"5,903.44",-0.04207553,,,,,,,,,,,,,6/30/2018,,,,
6/29/2018,"6,218.30",0.05196133,,,,,,,,,,,,,7/1/2018,,,,
6/30/2018,"6,404.00",0.02942624,,,,,,,,,,,,,7/2/2018,1250.86,,,
7/1/2018,"6,385.82",-0.00284289,,,,,,,,,,,,,7/3/2018,1242.73,,,
7/2/2018,"6,614.18",0.03513592,,,,,,,,,,,,,7/4/2018,1258.18,,,
7/3/2018,"6,529.59",-0.01287168,,,,,,,,,,,,,7/5/2018,1254.48,,,
7/4/2018,"6,597.55",0.01035421,,,,,,,,,,,,,7/6/2018,1255.13,,,
7/5/2018,"6,639.14",0.00628407,,,,,,,,,,,,,7/7/2018,,,,
7/6/2018,"6,673.50",0.00516202,,,,,,,,,,,,,7/8/2018,,,,
7/7/2018,"6,856.93",0.02711536,,,,,,,,,,,,,7/9/2018,1259.14,,,
7/8/2018,"6,773.88",-0.01218578,,,,,,,,,,,,,7/10/2018,1257.01,,,
7/9/2018,"6,741.75",-0.00475450,,,,,,,,,,,,,7/11/2018,1253.47,,,
7/10/2018,"6,329.95",-0.06302720,,,,,,,,,,,,,7/12/2018,1243.07,,,
7/11/2018,"6,394.71",0.01017875,,,,,,,,,,,,,7/13/2018,1244.3,,,
7/12/2018,"6,228.81",-0.02628578,,,,,,,,,,,,,7/14/2018,,,,
7/13/2018,"6,238.05",0.00148233,,,,,,,,,,,,,7/15/2018,,,,
7/14/2018,"6,276.12",0.00608432,,,,,,,,,,,,,7/16/2018,1242.41,,,
7/15/2018,"6,359.64",0.01321982,,,,,,,,,,,,,7/17/2018,1241.91,,,
7/16/2018,"6,741.75",0.05834776,,,,,,,,,,,,,7/18/2018,1225.76,,,
7/17/2018,"7,321.04",0.08243286,,,,,,,,,,,,,7/19/2018,1224.74,,,
7/18/2018,"7,370.78",0.00677114,,,,,,,,,,,,,7/20/2018,1221.18,,,
7/19/2018,"7,466.86",0.01295103,,,,,,,,,,,,,7/21/2018,,,,
7/20/2018,"7,354.13",-0.01521250,,,,,,,,,,,,,7/22/2018,,,,
7/21/2018,"7,419.29",0.00882131,,,,,,,,,,,,,7/23/2018,1231.1,,,
7/22/2018,"7,418.49",-0.00010783,,,,,,,,,,,,,7/24/2018,1221.9,,,
7/23/2018,"7,711.11",0.03868661,,,,,,,,,,,,,7/25/2018,1226.01,,,
7/24/2018,"8,424.27",0.08845468,,,,,,,,,,,,,7/26/2018,1230.72,,,
7/25/2018,"8,181.39",-0.02925476,,,,,,,,,,,,,7/27/2018,1221.86,,,
7/26/2018,"7,951.58",-0.02849141,,,,,,,,,,,,,7/28/2018,,,,
7/27/2018,"8,165.01",0.02648730,,,,,,,,,,,,,7/29/2018,,,,
7/28/2018,"8,192.15",0.00331843,,,,,,,,,,,,,7/30/2018,1220.13,,,
7/29/2018,"8,218.46",0.00320646,,,,,,,,,,,,,7/31/2018,1220.21,,,
7/30/2018,"8,180.48",-0.00463201,,,,,,,,,,,,,8/1/2018,1221.11,,,
7/31/2018,"7,780.44",-0.05013794,,,,,,,,,,,,,8/2/2018,1217.79,,,
8/1/2018,"7,624.91",-0.02019237,,,,,,,,,,,,,8/3/2018,1207.25,,,
8/2/2018,"7,567.15",-0.00760401,,,,,,,,,,,,,8/4/2018,,,,
8/3/2018,"7,434.39",-0.01769998,,,,,,,,,,,,,8/5/2018,,,,
8/4/2018,"7,032.85",-0.05552450,,,,,,,,,,,,,8/6/2018,1214.74,,,
8/5/2018,"7,068.48",0.00505343,,,,,,,,,,,,,8/7/2018,1211.61,,,
8/6/2018,"6,951.80",-0.01664485,,,,,,,,,,,,,8/8/2018,1212.21,,,
8/7/2018,"6,753.12",-0.02899600,,,,,,,,,,,,,8/9/2018,1212.49,,,
8/8/2018,"6,305.80",-0.06853478,,,,,,,,,,,,,8/10/2018,1210.38,,,
8/9/2018,"6,568.23",0.04077455,,,,,,,,,,,,,8/11/2018,,,,
8/10/2018,"6,184.71",-0.06016427,,,,,,,,,,,,,8/12/2018,,,,
8/11/2018,"6,295.73",0.01779151,,,,,,,,,,,,,8/13/2018,1209.85,,,
8/12/2018,"6,322.69",0.00427312,,,,,,,,,,,,,8/14/2018,1193.13,,,
8/13/2018,"6,297.57",-0.00398091,,,,,,,,,,,,,8/15/2018,1191.11,,,
8/14/2018,"6,199.71",-0.01566133,,,,,,,,,,,,,8/16/2018,1178.03,,,
8/15/2018,"6,308.52",0.01739858,,,,,,,,,,,,,8/17/2018,1175.22,,,
8/16/2018,"6,334.73",0.00414609,,,,,,,,,,,,,8/18/2018,,,,
8/17/2018,"6,580.63",0.03808329,,,,,,,,,,,,,8/19/2018,,,,
8/18/2018,"6,423.76",-0.02412687,,,,,,,,,,,,,8/20/2018,1185.8,,,
8/19/2018,"6,506.07",0.01273197,,,,,,,,,,,,,8/21/2018,1193.05,,,
8/20/2018,"6,308.53",-0.03083290,,,,,,,,,,,,,8/22/2018,1193.82,,,
8/21/2018,"6,488.76",0.02816876,,,,,,,,,,,,,8/23/2018,1193.61,,,
8/22/2018,"6,376.71",-0.01741916,,,,,,,,,,,,,8/24/2018,1188.21,,,
8/23/2018,"6,534.88",0.02450169,,,,,,,,,,,,,8/25/2018,,,,
8/24/2018,"6,719.96",0.02792822,,,,,,,,,,,,,8/26/2018,,,,
8/25/2018,"6,763.19",0.00641247,,,,,,,,,,,,,8/27/2018,1205.26,,,
8/26/2018,"6,707.26",-0.00830415,,,,,,,,,,,,,8/28/2018,1210.26,,,
8/27/2018,"6,884.64",0.02610232,,,,,,,,,,,,,8/29/2018,1202.18,,,
8/28/2018,"7,096.28",0.03027786,,,,,,,,,,,,,8/30/2018,1204.52,,,
8/29/2018,"7,047.16",-0.00694600,,,,,,,,,,,,,8/31/2018,1205.37,,,
8/30/2018,"6,978.23",-0.00982940,,,,,,,,,,,,,9/1/2018,,,,
8/31/2018,"7,037.58",0.00846906,,,,,,,,,,,,,9/2/2018,,,,
9/1/2018,"7,193.25",0.02187873,,,,,,,,,,,,,9/3/2018,1200.69,,,
9/2/2018,"7,272.72",0.01098728,,,,,,,,,,,,,9/4/2018,1198.55,,,
9/3/2018,"7,260.06",-0.00174227,,,,,,,,,,,,,9/5/2018,1192.14,,,
9/4/2018,"7,361.66",0.01389736,,,,,,,,,,,,,9/6/2018,1200.65,,,
9/5/2018,"6,792.83",-0.08041781,,,,,,,,,,,,,9/7/2018,1200.23,,,
9/6/2018,"6,529.17",-0.03958781,,,,,,,,,,,,,9/8/2018,,,,
9/7/2018,"6,467.07",-0.00955668,,,,,,,,,,,,,9/9/2018,,,,
9/8/2018,"6,225.98",-0.03799229,,,,,,,,,,,,,9/10/2018,1193.39,,,
9/9/2018,"6,300.86",0.01195527,,,,,,,,,,,,,9/11/2018,1193.45,,,
9/10/2018,"6,329.70",0.00456671,,,,,,,,,,,,,9/12/2018,1195.01,,,
9/11/2018,"6,321.20",-0.00134378,,,,,,,,,,,,,9/13/2018,1204.06,,,
9/12/2018,"6,351.80",0.00482917,,,,,,,,,,,,,9/14/2018,1205.38,,,
9/13/2018,"6,517.31",0.02572348,,,,,,,,,,,,,9/15/2018,,,,
9/14/2018,"6,512.71",-0.00070606,,,,,,,,,,,,,9/16/2018,,,,
9/15/2018,"6,543.20",0.00467069,,,,,,,,,,,,,9/17/2018,1194.5,,,
9/16/2018,"6,517.18",-0.00398458,,,,,,,,,,,,,9/18/2018,1196.91,,,
9/17/2018,"6,281.20",-0.03688072,,,,,,,,,,,,,9/19/2018,1201.41,,,
9/18/2018,"6,371.30",0.01424249,,,,,,,,,,,,,9/20/2018,1203.77,,,
9/19/2018,"6,398.54",0.00426631,,,,,,,,,,,,,9/21/2018,1206.85,,,
9/20/2018,"6,519.67",0.01875392,,,,,,,,,,,,,9/22/2018,,,,
9/21/2018,"6,734.95",0.03248662,,,,,,,,,,,,,9/23/2018,,,,
9/22/2018,"6,721.98",-0.00192763,,,,,,,,,,,,,9/24/2018,,,,
9/23/2018,"6,710.63",-0.00168992,,,,,,,,,,,,,9/25/2018,1197.58,,,
9/24/2018,"6,595.41",-0.01731888,,,,,,,,,,,,,9/26/2018,1199.5,,,
9/25/2018,"6,446.47",-0.02284126,,,,,,,,,,,,,9/27/2018,1195.56,,,
9/26/2018,"6,495.00",0.00749996,,,,,,,,,,,,,9/28/2018,1182.49,,,
9/27/2018,"6,676.75",0.02759869,,,,,,,,,,,,,9/29/2018,,,,
9/28/2018,"6,644.13",-0.00489758,,,,,,,,,,,,,9/30/2018,,,,
9/29/2018,"6,601.96",-0.00636718,,,,,,,,,,,,,10/1/2018,1188.01,,,
9/30/2018,"6,625.56",0.00356832,,,,,,,,,,,,,10/2/2018,1190.76,,,
10/1/2018,"6,589.62",-0.00543921,,,,,,,,,,,,,10/3/2018,1205.16,,,
10/2/2018,"6,556.10",-0.00509977,,,,,,,,,,,,,10/4/2018,1197.72,,,
10/3/2018,"6,502.59",-0.00819535,,,,,,,,,,,,,10/5/2018,1196.94,,,
10/4/2018,"6,576.69",0.01133102,,,,,,,,,,,,,10/6/2018,,,,
10/5/2018,"6,622.48",0.00693834,,,,,,,,,,,,,10/7/2018,,,,
10/6/2018,"6,588.31",-0.00517306,,,,,,,,,,,,,10/8/2018,1200.81,,,
10/7/2018,"6,602.95",0.00221965,,,,,,,,,,,,,10/9/2018,1188.41,,,
10/8/2018,"6,652.23",0.00743562,,,,,,,,,,,,,10/10/2018,1187.93,,,
10/9/2018,"6,642.64",-0.00144266,,,,,,,,,,,,,10/11/2018,1195.76,,,
10/10/2018,"6,585.53",-0.00863466,,,,,,,,,,,,,10/12/2018,1220.72,,,
10/11/2018,"6,256.24",-0.05129545,,,,,,,,,,,,,10/13/2018,,,,
10/12/2018,"6,274.58",0.00292718,,,,,,,,,,,,,10/14/2018,,,,
10/13/2018,"6,285.99",0.00181680,,,,,,,,,,,,,10/15/2018,1227.46,,,
10/14/2018,"6,290.93",0.00078557,,,,,,,,,,,,,10/16/2018,1226.87,,,
10/15/2018,"6,596.54",0.04743636,,,,,,,,,,,,,10/17/2018,1224.74,,,
10/16/2018,"6,596.11",-0.00006519,,,,,,,,,,,,,10/18/2018,1221.14,,,
10/17/2018,"6,544.43",-0.00786578,,,,,,,,,,,,,10/19/2018,1226.34,,,
10/18/2018,"6,476.71",-0.01040164,,,,,,,,,,,,,10/20/2018,,,,
10/19/2018,"6,465.41",-0.00174624,,,,,,,,,,,,,10/21/2018,,,,
10/20/2018,"6,489.19",0.00367129,,,,,,,,,,,,,10/22/2018,1225.74,,,
10/21/2018,"6,482.35",-0.00105462,,,,,,,,,,,,,10/23/2018,1233.16,,,
10/22/2018,"6,487.16",0.00074174,,,,,,,,,,,,,10/24/2018,1230.7,,,
10/23/2018,"6,475.74",-0.00176195,,,,,,,,,,,,,10/25/2018,1235.06,,,
10/24/2018,"6,495.84",0.00309909,,,,,,,,,,,,,10/26/2018,1235.04,,,
10/25/2018,"6,476.29",-0.00301416,,,,,,,,,,,,,10/27/2018,,,,
10/26/2018,"6,474.75",-0.00023782,,,,,,,,,,,,,10/28/2018,,,,
10/27/2018,"6,480.38",0.00086915,,,,,,,,,,,,,10/29/2018,1232.3,,,
10/28/2018,"6,486.39",0.00092698,,,,,,,,,,,,,10/30/2018,1227.65,,,
10/29/2018,"6,332.63",-0.02399050,,,,,,,,,,,,,10/31/2018,1220.08,,,
10/30/2018,"6,334.27",0.00025894,,,,,,,,,,,,,11/1/2018,1223.55,,,
10/31/2018,"6,317.61",-0.00263360,,,,,,,,,,,,,11/2/2018,1231.65,,,
11/1/2018,"6,377.78",0.00947910,,,,,,,,,,,,,11/3/2018,,,,
11/2/2018,"6,388.44",0.00167003,,,,,,,,,,,,,11/4/2018,,,,
11/3/2018,"6,361.26",-0.00426364,,,,,,,,,,,,,11/5/2018,1231.31,,,
11/4/2018,"6,376.13",0.00233486,,,,,,,,,,,,,11/6/2018,1231.71,,,
11/5/2018,"6,419.66",0.00680383,,,,,,,,,,,,,11/7/2018,1228.97,,,
11/6/2018,"6,461.01",0.00642050,,,,,,,,,,,,,11/8/2018,1224.11,,,
11/7/2018,"6,530.14",0.01064273,,,,,,,,,,,,,11/9/2018,1220.45,,,
11/8/2018,"6,453.72",-0.01177167,,,,,,,,,,,,,11/10/2018,,,,
11/9/2018,"6,385.62",-0.01060812,,,,,,,,,,,,,11/11/2018,,,,
11/10/2018,"6,409.22",0.00368899,,,,,,,,,,,,,11/12/2018,1208.51,,,
11/11/2018,"6,411.27",0.00031980,,,,,,,,,,,,,11/13/2018,1202.29,,,
11/12/2018,"6,371.27",-0.00625856,,,,,,,,,,,,,11/14/2018,1201.36,,,
11/13/2018,"6,359.49",-0.00185064,,,,,,,,,,,,,11/15/2018,1210.76,,,
11/14/2018,"5,738.35",-0.10277647,,,,,,,,,,,,,11/16/2018,1213.01,,,
11/15/2018,"5,648.03",-0.01586490,,,,,,,,,,,,,11/17/2018,,,,
11/16/2018,"5,575.55",-0.01291584,,,,,,,,,,,,,11/18/2018,,,,
11/17/2018,"5,554.33",-0.00381316,,,,,,,,,,,,,11/19/2018,1219.96,,,
11/18/2018,"5,623.54",0.01238356,,,,,,,,,,,,,11/20/2018,1222.75,,,
11/19/2018,"4,871.49",-0.14356151,,,,,,,,,,,,,11/21/2018,1221.77,,,
11/20/2018,"4,451.87",-0.09007561,,,,,,,,,,,,,11/22/2018,1225.38,,,
11/21/2018,"4,602.17",0.03320370,,,,,,,,,,,,,11/23/2018,1225.82,,,
11/22/2018,"4,365.94",-0.05269442,,,,,,,,,,,,,11/24/2018,,,,
11/23/2018,"4,347.11",-0.00432226,,,,,,,,,,,,,11/25/2018,,,,
11/24/2018,"3,880.76",-0.11348025,,,,,,,,,,,,,11/26/2018,1224.36,,,
11/25/2018,"4,009.97",0.03275275,,,,,,,,,,,,,11/27/2018,1220.55,,,
11/26/2018,"3,779.13",-0.05928994,,,,,,,,,,,,,11/28/2018,1212.8,,,
11/27/2018,"3,820.72",0.01094506,,,,,,,,,,,,,11/29/2018,1223.29,,,
11/28/2018,"4,257.42",0.10822446,,,,,,,,,,,,,11/30/2018,1222.59,,,
11/29/2018,"4,278.85",0.00502094,,,,,,,,,,,,,12/1/2018,,,,
11/30/2018,"4,017.27",-0.06308171,,,,,,,,,,,,,12/2/2018,,,,
12/1/2018,"4,214.67",0.04796873,,,,,,,,,,,,,12/3/2018,1229.26,,,
12/2/2018,"4,139.88",-0.01790449,,,,,,,,,,,,,12/4/2018,1236.14,,,
12/3/2018,"3,894.13",-0.06119651,,,,,,,,,,,,,12/5/2018,1235.91,,,
12/4/2018,"3,956.89",0.01598807,,,,,,,,,,,,,12/6/2018,1237.76,,,
12/5/2018,"3,753.99",-0.05263909,,,,,,,,,,,,,12/7/2018,1237.61,,,
12/6/2018,"3,521.10",-0.06404583,,,,,,,,,,,,,12/8/2018,,,,
12/7/2018,"3,419.94",-0.02915043,,,,,,,,,,,,,12/9/2018,,,,
12/8/2018,"3,476.11",0.01629085,,,,,,,,,,,,,12/10/2018,1247.06,,,
12/9/2018,"3,614.23",0.03896498,,,,,,,,,,,,,12/11/2018,1245.98,,,
12/10/2018,"3,502.66",-0.03135615,,,,,,,,,,,,,12/12/2018,1242.84,,,
12/11/2018,"3,424.59",-0.02254092,,,,,,,,,,,,,12/13/2018,1243.67,,,
12/12/2018,"3,486.95",0.01804567,,,,,,,,,,,,,12/14/2018,1239.81,,,
12/13/2018,"3,313.68",-0.05096807,,,,,,,,,,,,,12/15/2018,,,,
12/14/2018,"3,242.48",-0.02172089,,,,,,,,,,,,,12/16/2018,,,,
12/15/2018,"3,236.76",-0.00176564,,,,,,,,,,,,,12/17/2018,1236.4,,,
12/16/2018,"3,252.84",0.00495563,,,,,,,,,,,,,12/18/2018,1246.02,,,
12/17/2018,"3,545.86",0.08625226,,,,,,,,,,,,,12/19/2018,1248.6,,,
12/18/2018,"3,696.06",0.04148666,,,,,,,,,,,,,12/20/2018,1246.56,,,
12/19/2018,"3,745.95",0.01340787,,,,,,,,,,,,,12/21/2018,1259.53,,,
12/20/2018,"4,134.44",0.09867663,,,,,,,,,,,,,12/22/2018,,,,
12/21/2018,"3,896.54",-0.05926291,,,,,,,,,,,,,12/23/2018,,,,
12/22/2018,"4,014.18",0.02974411,,,,,,,,,,,,,12/24/2018,1261.61,,,
12/23/2018,"3,998.98",-0.00379376,,,,,,,,,,,,,12/25/2018,1265.99,,,
12/24/2018,"4,078.60",0.01971446,,,,,,,,,,,,,12/26/2018,1271.58,,,
12/25/2018,"3,815.49",-0.06668470,,,,,,,,,,,,,12/27/2018,1269.13,,,
12/26/2018,"3,857.30",0.01089836,,,,,,,,,,,,,12/28/2018,1278.82,,,
12/27/2018,"3,654.83",-0.05391788,,,,,,,,,,,,,12/29/2018,,,,
12/28/2018,"3,923.92",0.07104157,,,,,,,,,,,,,12/30/2018,,,,
12/29/2018,"3,820.41",-0.02673341,,,,,,,,,,,,,12/31/2018,1278.21,,,
12/30/2018,"3,865.95",0.01184970,,,,,,,,,,,,,1/1/2019,1279.67,,,
12/31/2018,"3,742.70",-0.03240017,,,,,,,,,,,,,1/2/2019,1285.57,,,
1/1/2019,"3,843.52",0.02658134,,,,,,,,,,,,,1/3/2019,1289.64,,,
1/2/2019,"3,943.41",0.02565722,,,,,,,,,,,,,1/4/2019,1295.33,,,
1/3/2019,"3,836.74",-0.02742278,,,,,,,,,,,,,1/5/2019,,,,
1/4/2019,"3,857.72",0.00545329,,,,,,,,,,,,,1/6/2019,,,,
1/5/2019,"3,845.19",-0.00325332,,,,,,,,,,,,,1/7/2019,1288.94,,,
1/6/2019,"4,076.63",0.05844765,,,,,,,,,,,,,1/8/2019,1286.37,,,
1/7/2019,"4,025.25",-0.01268365,,,,,,,,,,,,,1/9/2019,1283.54,,,
1/8/2019,"4,030.85",0.00139025,,,,,,,,,,,,,1/10/2019,1294.45,,,
1/9/2019,"4,035.30",0.00110338,,,,,,,,,,,,,1/11/2019,1291.21,,,
1/10/2019,"3,678.92",-0.09246142,,,,,,,,,,,,,1/12/2019,,,,
1/11/2019,"3,687.37",0.00229424,,,,,,,,,,,,,1/13/2019,,,,
1/12/2019,"3,661.30",-0.00709519,,,,,,,,,,,,,1/14/2019,1291.11,,,
1/13/2019,"3,552.95",-0.03004003,,,,,,,,,,,,,1/15/2019,1290.62,,,
1/14/2019,"3,706.05",0.04218838,,,,,,,,,,,,,1/16/2019,1289.19,,,
1/15/2019,"3,630.68",-0.02054666,,,,,,,,,,,,,1/17/2019,1292.51,,,
1/16/2019,"3,655.01",0.00667887,,,,,,,,,,,,,1/18/2019,1289.56,,,
1/17/2019,"3,678.56",0.00642254,,,,,,,,,,,,,1/19/2019,,,,
1/18/2019,"3,657.84",-0.00564856,,,,,,,,,,,,,1/20/2019,,,,
1/19/2019,"3,728.57",0.01915197,,,,,,,,,,,,,1/21/2019,1280.94,,,
1/20/2019,"3,601.01",-0.03481042,,,,,,,,,,,,,1/22/2019,1282.1,,,
1/21/2019,"3,576.03",-0.00696112,,,,,,,,,,,,,1/23/2019,1283.94,,,
1/22/2019,"3,604.58",0.00795201,,,,,,,,,,,,,1/24/2019,1281.84,,,
1/23/2019,"3,585.12",-0.00541331,,,,,,,,,,,,,1/25/2019,1281.8,,,
1/24/2019,"3,600.87",0.00438354,,,,,,,,,,,,,1/26/2019,,,,
1/25/2019,"3,599.77",-0.00030553,,,,,,,,,,,,,1/27/2019,,,,
1/26/2019,"3,602.46",0.00074699,,,,,,,,,,,,,1/28/2019,1300.64,,,
1/27/2019,"3,583.97",-0.00514582,,,,,,,,,,,,,1/29/2019,1305.93,,,
1/28/2019,"3,470.45",-0.03218686,,,,,,,,,,,,,1/30/2019,1312.2,,,
1/29/2019,"3,448.12",-0.00645511,,,,,,,,,,,,,1/31/2019,1318.42,,,
1/30/2019,"3,486.18",0.01097743,,,,,,,,,,,,,2/1/2019,1318.71,,,
1/31/2019,"3,457.79",-0.00817692,,,,,,,,,,,,,2/2/2019,,,,
2/1/2019,"3,487.95",0.00868451,,,,,,,,,,,,,2/3/2019,,,,
2/2/2019,"3,521.06",0.00944791,,,,,,,,,,,,,2/4/2019,1314.51,,,
2/3/2019,"3,464.01",-0.01633520,,,,,,,,,,,,,2/5/2019,1312.71,,,
2/4/2019,"3,459.15",-0.00140398,,,,,,,,,,,,,2/6/2019,1312.94,,,
2/5/2019,"3,466.36",0.00208216,,,,,,,,,,,,,2/7/2019,1304.41,,,
2/6/2019,"3,413.77",-0.01528780,,,,,,,,,,,,,2/8/2019,1307.89,,,
2/7/2019,"3,399.47",-0.00419772,,,,,,,,,,,,,2/9/2019,,,,
2/8/2019,"3,666.78",0.07569436,,,,,,,,,,,,,2/10/2019,,,,
2/9/2019,"3,671.20",0.00120469,,,,,,,,,,,,,2/11/2019,1311.47,,,
2/10/2019,"3,690.19",0.00515936,,,,,,,,,,,,,2/12/2019,1309.36,,,
2/11/2019,"3,648.43",-0.01138101,,,,,,,,,,,,,2/13/2019,1310.85,,,
2/12/2019,"3,653.53",0.00139689,,,,,,,,,,,,,2/14/2019,1307.27,,,
2/13/2019,"3,632.07",-0.00589109,,,,,,,,,,,,,2/15/2019,1312.36,,,
2/14/2019,"3,616.88",-0.00419096,,,,,,,,,,,,,2/16/2019,,,,
2/15/2019,"3,620.81",0.00108598,,,,,,,,,,,,,2/17/2019,,,,
2/16/2019,"3,629.79",0.00247704,,,,,,,,,,,,,2/18/2019,1322.14,,,
2/17/2019,"3,673.84",0.01206264,,,,,,,,,,,,,2/19/2019,1326.05,,,
2/18/2019,"3,915.71",0.06375923,,,,,,,,,,,,,2/20/2019,1344.13,,,
2/19/2019,"3,947.09",0.00798193,,,,,,,,,,,,,2/21/2019,1338.08,,,
2/20/2019,"3,999.82",0.01327076,,,,,,,,,,,,,2/22/2019,1323.99,,,
2/21/2019,"3,954.12",-0.01149129,,,,,,,,,,,,,2/23/2019,,,,
2/22/2019,"4,005.53",0.01291783,,,,,,,,,,,,,2/24/2019,,,,
2/23/2019,"4,142.53",0.03363081,,,,,,,,,,,,,2/25/2019,1328.9,,,
2/24/2019,"3,810.43",-0.08356467,,,,,,,,,,,,,2/26/2019,1327.45,,,
2/25/2019,"3,882.70",0.01878874,,,,,,,,,,,,,2/27/2019,1326.61,,,
2/26/2019,"3,854.36",-0.00732581,,,,,,,,,,,,,2/28/2019,1320.86,,,
2/27/2019,"3,851.05",-0.00085914,,,,,,,,,,,,,3/1/2019,1311.78,,,
2/28/2019,"3,854.79",0.00097069,,,,,,,,,,,,,3/2/2019,,,,
3/1/2019,"3,859.58",0.00124184,,,,,,,,,,,,,3/3/2019,,,,
3/2/2019,"3,864.42",0.00125324,,,,,,,,,,,,,3/4/2019,1294.17,,,
3/3/2019,"3,847.18",-0.00447119,,,,,,,,,,,,,3/5/2019,1286.32,,,
3/4/2019,"3,761.56",-0.02250665,,,,,,,,,,,,,3/6/2019,1287.73,,,
3/5/2019,"3,896.38",0.03521415,,,,,,,,,,,,,3/7/2019,1285.08,,,
3/6/2019,"3,903.94",0.00193838,,,,,,,,,,,,,3/8/2019,1291.46,,,
3/7/2019,"3,911.48",0.00192952,,,,,,,,,,,,,3/9/2019,,,,
3/8/2019,"3,901.13",-0.00264956,,,,,,,,,,,,,3/10/2019,,,,
3/9/2019,"3,963.31",0.01581328,,,,,,,,,,,,,3/11/2019,1295.71,,,
3/10/2019,"3,951.60",-0.00295897,,,,,,,,,,,,,3/12/2019,1294.66,,,
3/11/2019,"3,905.23",-0.01180388,,,,,,,,,,,,,3/13/2019,1304.12,,,
3/12/2019,"3,909.16",0.00100584,,,,,,,,,,,,,3/14/2019,1307.14,,,
3/13/2019,"3,906.72",-0.00062437,,,,,,,,,,,,,3/15/2019,1300.79,,,
3/14/2019,"3,924.37",0.00450768,,,,,,,,,,,,,3/16/2019,,,,
3/15/2019,"3,960.91",0.00926797,,,,,,,,,,,,,3/17/2019,,,,
3/16/2019,"4,048.73",0.02192945,,,,,,,,,,,,,3/18/2019,1301.31,,,
3/17/2019,"4,025.23",-0.00582120,,,,,,,,,,,,,3/19/2019,1304.96,,,
3/18/2019,"4,032.51",0.00180696,,,,,,,,,,,,,3/20/2019,1304.03,,,
3/19/2019,"4,071.19",0.00954633,,,,,,,,,,,,,3/21/2019,1316.43,,,
3/20/2019,"4,087.48",0.00399330,,,,,,,,,,,,,3/22/2019,1309.56,,,
3/21/2019,"4,029.33",-0.01432853,,,,,,,,,,,,,3/23/2019,,,,
3/22/2019,"4,023.97",-0.00133113,,,,,,,,,,,,,3/24/2019,,,,
3/23/2019,"4,035.83",0.00294300,,,,,,,,,,,,,3/25/2019,1314.45,,,
3/24/2019,"4,022.17",-0.00339042,,,,,,,,,,,,,3/26/2019,1319.39,,,
3/25/2019,"3,963.07",-0.01480258,,,,,,,,,,,,,3/27/2019,1315.42,,,
3/26/2019,"3,985.08",0.00553841,,,,,,,,,,,,,3/28/2019,1308.91,,,
3/27/2019,"4,087.07",0.02527094,,,,,,,,,,,,,3/29/2019,1289.31,,,
3/28/2019,"4,069.11",-0.00440403,,,,,,,,,,,,,3/30/2019,,,,
3/29/2019,"4,098.37",0.00716503,,,,,,,,,,,,,3/31/2019,,,,
3/30/2019,"4,106.66",0.00202071,,,,,,,,,,,,,4/1/2019,1290.75,,,
