Date,GSPC_adj_price,GSPC_log_ret,BTC_adj_price,BTC_log_ret,NVDA_adj_price,NVDA_log_ret,Gold_adj_price,Gold_log_ret,US_inflation_rate,3_month_LIBOR,VIX,Column,
3/21/14,"1,866.52",-0.00293698,571.49,-0.02978863,17.651951,-0.001616644,1334.2,0.003152919,0.0214,0.0023285,15,-2,
3/24/14,"1,857.44",-0.004876581,583.41,0.02064321,17.566267,-0.0048659,1328.31,-0.004424404,0.0215,0.002351,15.09,2,
3/25/14,"1,865.62",0.004394271,583.92,0.00087379,17.566267,0,1312.1,-0.01227855,0.0214,0.0023435,14.02,1,
3/26/14,"1,852.56",-0.007024937,580.83,-0.00530587,17.16638,-0.023027595,1310.3,-0.001372789,0.0214,0.0023335,14.93,-2,
3/27/14,"1,849.04",-0.001901892,471.24,-0.2090906,16.937876,-0.013400522,1301.66,-0.006615746,0.0213,0.002336,14.62,-2,
3/28/14,"1,857.62",0.004629489,495.67,0.05054286,17.042606,0.006164146,1292.79,-0.006837699,0.0213,0.0023335,14.41,2,
3/31/14,"1,872.34",0.007892872,457,-0.08122699,17.052126,0.000558444,1293.16,0.000286162,0.0213,0.002306,13.88,-2,
4/1/14,"1,885.52",0.007014688,478.38,0.045722,17.75668,0.040486895,1283.1,-0.00780981,0.0214,0.002281,13.1,2,
4/2/14,"1,890.90",0.002849263,437.14,-0.09015189,17.642427,-0.006455157,1279.8,-0.002575209,0.0214,0.002301,13.09,-2,
4/3/14,"1,888.77",-0.001127085,444.72,0.01719136,17.832848,0.010735524,1288.96,0.007131876,0.0214,0.0023035,13.37,2,
4/4/14,"1,865.09",-0.012616543,447.53,0.0062987,17.280628,-0.031456045,1287.35,-0.00124985,0.0213,0.002296,13.96,2,
4/7/14,"1,845.04",-0.010808312,449.42,0.00421429,17.337753,0.003300273,1299.21,0.009170546,0.0212,0.0022935,15.57,2,
4/8/14,"1,851.96",0.003743538,453.09,0.00813292,17.956619,0.035072415,1307.75,0.006551716,0.0211,0.002273,14.89,2,
4/9/14,"1,872.18",0.010859039,442.73,-0.02313068,17.937578,-0.001060952,1308.2,0.000344043,0.0214,0.0022755,13.82,-2,
4/10/14,"1,833.08",-0.021105968,365.18,-0.19256972,17.499615,-0.024718961,1318.3,0.007690881,0.0214,0.0022705,15.89,-2,
4/11/14,"1,815.69",-0.00953206,420.95,0.14212368,17.252066,-0.014246976,1317.1,-0.000910678,0.0213,0.0022645,17.03,2,
4/14/14,"1,830.61",0.008183708,458.79,0.08607853,17.442486,0.01097705,1324.79,0.005821606,0.0213,0.0022865,16.11,2,
4/15/14,"1,842.98",0.006734579,515.59,0.11671929,17.566267,0.007071461,1322.53,-0.001707388,0.0214,0.0022635,15.61,2,
4/16/14,"1,862.31",0.010433868,527.4,0.0226474,17.604345,0.002165331,1298.76,-0.018136606,0.0217,0.0022785,14.18,2,
4/17/14,"1,864.85",0.001362924,495.96,-0.061464,17.67099,0.003778565,1298.5,-0.000200211,0.0221,0.0022585,13.36,-2,
4/21/14,"1,871.89",0.003768016,495.77,-0.00038317,17.813805,0.008049407,1292.9,-0.004321995,0.022,0.00227225,13.25,-1,
4/22/14,"1,879.55",0.004083789,487.92,-0.01596065,17.966145,0.008515435,1287.3,-0.004340756,0.0221,0.002286,13.19,-2,
4/23/14,"1,875.39",-0.002215767,491.3,0.00690348,18.175604,0.011591102,1281.55,-0.004476719,0.0221,0.0022875,13.27,2,
4/24/14,"1,878.61",0.001715488,500.46,0.01847274,18.337458,0.008865598,1282.82,0.000990497,0.0221,0.0022785,13.32,2,
4/25/14,"1,863.40",-0.008129345,461.45,-0.08115397,17.832848,-0.027903703,1291.64,0.006851949,0.022,0.002266,14.06,-2,
4/28/14,"1,869.43",0.003230812,440.29,-0.0469401,17.75668,-0.004280367,1300.46,0.006805319,0.0218,0.0022485,13.97,-2,
4/29/14,"1,878.33",0.00474946,447.21,0.01559468,17.794765,0.00214253,1291.67,-0.006782093,0.0218,0.0022535,13.71,2,
4/30/14,"1,883.95",0.00298755,447.64,0.00096105,17.585306,-0.011840646,1291.86,0.000147086,0.0218,0.0022335,13.41,1,
5/1/14,"1,883.68",-0.000143271,457.76,0.02235569,17.680511,0.005399293,1287.7,-0.003225359,0.022,0.0022285,13.25,2,
5/2/14,"1,881.14",-0.001349355,449.38,-0.01847617,17.54722,-0.007567427,1280.8,-0.005372799,0.0219,0.0022285,12.91,-2,
5/5/14,"1,884.66",0.001869467,433.48,-0.0360232,17.73764,0.010793403,1308.6,0.021472981,0.0218,0.0022385,13.29,-2,
5/6/14,"1,867.72",-0.009029031,428.96,-0.01048198,17.375839,-0.020608257,1308.4,-0.000152847,0.0216,0.0022485,13.8,-2,
5/7/14,"1,878.21",0.005600755,438.82,0.02272563,17.39488,0.001095232,1308.5,0.000076426,0.022,0.0022395,13.4,2,
5/8/14,"1,875.63",-0.001374569,440.17,0.00307171,17.613867,0.01251058,1287.35,-0.016295601,0.0219,0.0022335,13.43,2,
5/9/14,"1,878.48",0.001518323,449.46,0.02088585,17.185415,-0.024625431,1288.45,0.000854104,0.0218,0.002241,12.92,2,
5/12/14,"1,896.65",0.009626256,441.46,-0.01795945,17.690029,0.028940089,1287.9,-0.000426961,0.0218,0.002251,12.23,-2,
5/13/14,"1,897.45",0.000421669,440.67,-0.00179112,17.4044,-0.0162781,1291.7,0.002946195,0.0216,0.0022385,12.13,-1,
5/14/14,"1,888.53",-0.00471209,443.97,0.0074607,17.233027,-0.009895331,1297.26,0.004295168,0.0217,0.0022535,12.17,2,
5/15/14,"1,870.85",-0.009405904,447.25,0.00736073,17.137812,-0.005540467,1302.24,0.003831511,0.0219,0.0022585,13.17,2,
5/16/14,"1,877.86",0.003739962,448.06,0.00180943,17.099731,-0.002224518,1293.15,-0.007004756,0.0218,0.002286,12.44,1,
5/19/14,"1,885.08",0.003837414,446.18,-0.00420469,17.651951,0.031783583,1296.27,0.002409807,0.0217,0.0022695,12.42,-2,
5/20/14,"1,872.83",-0.006519605,485.72,0.08490987,17.446302,-0.011718609,1289.35,-0.005352694,0.0217,0.002281,12.96,2,
5/21/14,"1,888.03",0.00808334,491.77,0.0123788,17.446302,0,1291.45,0.001627403,0.0218,0.0022735,11.91,2,
5/22/14,"1,892.49",0.002359444,524.58,0.06458681,17.522821,0.004376382,1290.8,-0.000503437,0.0221,0.0022715,12.03,2,
5/23/14,"1,900.53",0.004239393,520.22,-0.00834614,17.685425,0.009236766,1290.9,0.000077468,0.0222,0.0022935,11.36,-2,
5/27/14,"1,911.91",0.00596995,571.24,0.09355764,18.001064,0.017690013,1288.9,-0.001550508,0.0221,0.0022985,11.51,2,
5/28/14,"1,909.78",-0.001114693,577.06,0.01013681,18.154104,0.008465784,1261.29,-0.021654135,0.0222,0.002276,11.68,2,
5/29/14,"1,920.03",0.005352759,568.18,-0.01550798,18.125408,-0.00158194,1254.55,-0.005358064,0.0223,0.0022735,11.57,-2,
5/30/14,"1,923.57",0.00184198,615.33,0.07972044,18.173233,0.002635086,1255.3,0.000597645,0.0222,0.002274,11.4,2,
6/2/14,"1,924.97",0.000727562,660.62,0.07102008,18.11585,-0.003162552,1248.95,-0.00507139,0.0222,0.0022715,11.58,2,
6/3/14,"1,924.24",-0.000379289,667.6,0.0105104,18.039326,-0.004233093,1242.6,-0.00509724,0.0219,0.002274,11.87,2,
6/4/14,"1,927.88",0.001889877,641.61,-0.03970855,18.058456,0.001059899,1241.99,-0.000491027,0.0217,0.002295,12.08,-2,
6/5/14,"1,940.46",0.006504082,659.26,0.02713735,18.134974,0.004228288,1240,-0.001603552,0.0218,0.002306,11.68,2,
6/6/14,"1,949.44",0.004617083,653.7,-0.00846946,18.201927,0.003685129,1251.91,0.009559005,0.022,0.002296,10.73,-2,
6/9/14,"1,951.27",0.000938331,649.16,-0.00696931,18.22106,0.0010506,1251.2,-0.000567294,0.0221,0.0023055,11.15,-2,
6/10/14,"1,950.79",-0.000246014,653.15,0.00612759,18.316706,0.005235472,1250.6,-0.000479655,0.0221,0.002303,10.99,2,
6/11/14,"1,943.89",-0.003543311,633.02,-0.03130479,18.55583,0.012970486,1257.65,0.005621464,0.0222,0.002298,11.6,-2,
6/12/14,"1,930.11",-0.007114139,586.95,-0.07556238,18.670605,0.006166337,1257.7,0.000039756,0.0219,0.002306,12.56,-2,
6/13/14,"1,936.16",0.003129659,600.16,0.02225665,18.689739,0.001024295,1270.55,0.010165222,0.0219,0.002321,12.18,2,
6/16/14,"1,937.78",0.000836355,592.19,-0.01336876,18.632349,-0.003075393,1278.9,0.006550456,0.022,0.002306,12.65,-2,
6/17/14,"1,941.99",0.002170212,610.86,0.03104027,18.756693,0.006651385,1267.8,-0.008717219,0.0223,0.00231,12.06,2,
6/18/14,"1,956.98",0.007689243,607.96,-0.00475871,18.737564,-0.00102037,1266.7,-0.000868021,0.0223,0.00231,10.61,-2,
6/19/14,"1,959.48",0.001276663,598.07,-0.01640129,18.307137,-0.023239295,1275.8,0.007158339,0.0225,0.002296,10.62,-2,
6/20/14,"1,962.87",0.001728564,594.15,-0.00657599,18.106279,-0.0110322,1311.8,0.027826807,0.0228,0.002306,10.85,-2,
6/23/14,"1,962.61",-0.000132473,593.98,-0.00028616,17.895849,-0.011689998,1311.81,0.000007623,0.0228,0.002326,10.98,-1,
6/24/14,"1,949.98",-0.006456107,582.36,-0.01975684,17.618469,-0.01562106,1314.04,0.001698498,0.0228,0.002336,12.13,-2,
6/25/14,"1,959.53",0.004885558,566.34,-0.02789421,17.800205,0.010262247,1313.6,-0.000334901,0.0228,0.0023385,11.59,-2,
6/26/14,"1,957.22",-0.001179579,581.14,0.02579709,17.561085,-0.0135246,1315,0.001065206,0.0227,0.002341,11.63,2,
6/27/14,"1,960.96",0.001909045,597.26,0.02736084,17.580214,0.001088691,1317.5,0.001899336,0.0227,0.002346,11.26,2,
6/30/14,"1,960.23",-0.000372326,639.8,0.0688031,17.733252,0.008667456,1313,-0.003421406,0.0226,0.002307,11.57,2,
7/1/14,"1,973.32",0.006655573,640.81,0.00157737,17.934113,0.011263132,1327.9,0.011284152,0.0226,0.002318,11.15,1,
7/2/14,"1,974.62",0.000658596,650.88,0.01559229,17.867161,-0.003740207,1322.1,-0.004377365,0.0226,0.002346,10.82,2,
7/3/14,"1,985.44",0.00546455,645.16,-0.00882695,18.029768,0.009059723,1322.14,0.000030254,0.0228,0.002321,10.32,-2,
7/7/14,"1,977.65",-0.003931239,624.09,-0.03320376,17.88629,-0.007989672,1312.86,-0.007043672,0.0227,0.002341,11.33,-2,
7/8/14,"1,963.71",-0.007073762,624.82,0.00116902,17.742817,-0.00805374,1314.9,0.001552654,0.0227,0.002336,11.98,1,
7/9/14,"1,972.83",0.004633516,624.51,-0.00049627,18.27845,0.029742012,1320.45,0.00421197,0.0229,0.002341,11.65,-1,
7/10/14,"1,964.68",-0.004139628,616.76,-0.01248737,18.182796,-0.005246898,1331.7,0.008483734,0.0228,0.002336,12.59,-2,
7/11/14,"1,967.57",0.001469842,632,0.02440942,18.22106,0.002102196,1333.9,0.001650661,0.0228,0.002336,12.08,2,
7/14/14,"1,977.10",0.004831861,619.32,-0.02026729,18.450613,0.012519527,1334.1,0.000149925,0.0227,0.002326,11.82,-2,
7/15/14,"1,973.28",-0.001933965,621.59,0.00365861,18.527136,0.004138873,1308.1,-0.019681204,0.0225,0.002331,11.96,2,
7/16/14,"1,981.57",0.004192285,616.8,-0.00773589,18.508005,-0.001033127,1295.2,-0.009910579,0.0223,0.002336,11,-2,
7/17/14,"1,958.12",-0.011904606,623.09,0.01014615,18.46018,-0.002587361,1301.96,0.005205698,0.0223,0.002336,14.54,2,
7/18/14,"1,978.22",0.010212609,628.78,0.00909046,17.637604,-0.045582766,1317.14,0.011591898,0.0224,0.002316,12.06,2,
7/21/14,"1,973.63",-0.002322947,622.21,-0.01050378,17.742817,0.005947544,1310.25,-0.005244761,0.0224,0.002331,12.81,-2,
7/22/14,"1,983.53",0.005003611,621.55,-0.0010613,17.6663,-0.004321888,1308.56,-0.001290663,0.0223,0.002326,12.24,-1,
7/23/14,"1,987.01",0.001752901,619.41,-0.00344895,17.29327,-0.021341462,1304.05,-0.00345249,0.0223,0.002341,11.52,-2,
7/24/14,"1,987.98",0.000488036,601.73,-0.02895857,17.321962,0.001657768,1300.49,-0.00273369,0.0227,0.002351,11.84,-2,
7/25/14,"1,978.34",-0.004860946,601.09,-0.00106417,17.015888,-0.01782768,1288.56,-0.009215801,0.0228,0.002341,12.69,-1,
7/28/14,"1,978.91",0.000288113,585.69,-0.02595403,16.948929,-0.00394285,1303.66,0.011650378,0.0228,0.002361,12.56,-2,
7/29/14,"1,969.95",-0.004538068,584.72,-0.00165754,17.006319,0.003380335,1306.6,0.00225265,0.0227,0.002371,13.28,-1,
7/30/14,"1,970.07",0.000060911,567.29,-0.03026246,17.29327,0.016732428,1295.8,-0.008300078,0.0228,0.002396,13.33,-2,
7/31/14,"1,930.67",-0.020201932,586.23,0.03284157,16.73851,-0.032605356,1292.31,-0.00269695,0.0229,0.002391,16.95,2,
8/1/14,"1,925.15",-0.002863216,594.92,0.01471474,16.920242,0.010798604,1280,-0.009571237,0.0227,0.002381,17.03,2,
8/4/14,"1,938.99",0.007163315,588.78,-0.01037434,16.881977,-0.002264054,1289.8,0.00762709,0.0225,0.002371,15.12,-2,
8/5/14,"1,920.21",-0.009732679,585.44,-0.0056889,16.891541,0.000566361,1287.99,-0.001404304,0.0224,0.002371,16.87,-2,
8/6/14,"1,920.24",0.000015638,584.65,-0.00135032,16.872412,-0.001133102,1287.55,-0.000341676,0.0225,0.002342,16.37,-1,
8/7/14,"1,909.57",-0.005572115,588.87,0.00719207,16.700245,-0.010256472,1302.8,0.011774607,0.0224,0.002331,16.66,2,
8/8/14,"1,931.59",0.011465423,592.58,0.00628044,18.173233,0.084526407,1317.2,0.010992477,0.0225,0.002351,15.77,2,
8/11/14,"1,936.92",0.002755625,576.37,-0.02773607,18.077589,-0.005276803,1306.69,-0.008011049,0.0225,0.002338,14.23,-2,
8/12/14,"1,933.75",-0.001637982,569.64,-0.01174523,18.077589,0,1306.81,0.000091831,0.0224,0.002331,14.13,-2,
8/13/14,"1,946.72",0.006684767,546.66,-0.04117755,18.182796,0.005802878,1306.5,-0.000237247,0.0223,0.002336,12.9,-2,
8/14/14,"1,955.18",0.004336398,505.97,-0.07734966,17.98193,-0.011108508,1311.8,0.004048434,0.0221,0.002311,12.42,-2,
8/15/14,"1,955.06",-0.000061375,497.01,-0.01786723,18.211491,0.012685404,1309.29,-0.001915234,0.0218,0.002321,13.15,-2,
8/18/14,"1,971.74",0.008495483,461.46,-0.07421477,18.46018,0.013563211,1297.4,-0.009122744,0.0218,0.002321,12.32,-2,
8/19/14,"1,981.60",0.004988191,485.24,0.05024824,18.609093,0.008034352,1295.7,-0.001311172,0.0217,0.002344,12.21,2,
8/20/14,"1,986.51",0.002474748,511.98,0.05364195,18.493803,-0.006214629,1291.84,-0.002983531,0.0217,0.002349,11.78,2,
8/21/14,"1,992.37",0.002945547,517.24,0.01022142,18.320873,-0.009394692,1285.7,-0.004764242,0.0217,0.002349,11.76,2,
8/22/14,"1,988.40",-0.001994575,514.04,-0.0062059,18.330481,0.000524292,1276.94,-0.006836726,0.0214,0.002384,11.47,-2,
8/25/14,"1,997.92",0.004776354,502.5,-0.02270544,18.359306,0.001571282,1274.4,-0.001991111,0.0215,0.0023825,11.7,-2,
8/26/14,"2,000.02",0.001050529,511.57,0.01788879,18.685947,0.017635159,1286.12,0.009154454,0.0214,0.002381,11.63,2,
8/27/14,"2,000.12",0.000049986,511.15,-0.00082134,18.474588,-0.011375578,1281.19,-0.003840601,0.0214,0.002346,11.78,-1,
8/28/14,"1,996.74",-0.001691331,507.82,-0.00653604,18.628304,0.008285978,1288.5,0.005689418,0.0213,0.002336,12.05,-2,
8/29/14,"2,003.37",0.003314914,508.52,0.00137749,18.685947,0.0030896,1286.8,-0.001320235,0.0212,0.002336,11.98,1,
9/2/14,"2,002.28",-0.000544214,477.43,-0.06308699,18.733986,0.002567564,1282.4,-0.003425194,0.0215,0.002331,12.25,-2,
9/3/14,"2,000.72",-0.000779444,477.59,0.00033507,18.906912,0.009188262,1264.7,-0.013898382,0.0217,0.002341,12.36,1,
9/4/14,"1,997.65",-0.0015356,489.66,0.02495865,19.24317,0.017628623,1268.26,0.002810942,0.0217,0.002331,12.64,2,
9/5/14,"2,007.71",0.005023248,483.34,-0.01299093,19.185526,-0.003000052,1260.1,-0.006454799,0.0215,0.002323,12.09,-2,
9/8/14,"2,001.54",-0.003077846,474.6,-0.018248,19.012594,-0.009054539,1266.61,0.005152957,0.0213,0.002336,12.66,-2,
9/9/14,"1,988.44",-0.006566522,475.26,0.00138968,18.772415,-0.012713097,1252.96,-0.010835288,0.0211,0.002346,13.5,1,
9/10/14,"1,995.69",0.003639444,479.36,0.00858986,18.839664,0.00357593,1252.5,-0.000367198,0.021,0.002346,12.88,2,
9/11/14,"1,997.45",0.000881517,479.75,0.00081325,18.64752,-0.010251273,1245,-0.006006024,0.0212,0.002341,12.8,1,
9/12/14,"1,985.54",-0.005980405,477.75,-0.00417755,18.368912,-0.015053491,1236.46,-0.006883072,0.0213,0.002346,13.31,-2,
9/15/14,"1,984.13",-0.000710404,475.37,-0.00499413,18.119125,-0.01369166,1231.6,-0.003938321,0.0213,0.002346,14.12,-2,
9/16/14,"1,998.98",0.007456507,466.06,-0.01977907,18.388121,0.014736848,1236.6,0.004051541,0.0212,0.002344,12.73,-2,
9/17/14,"2,001.57",0.001294805,457.33,-0.01890915,18.397732,0.000522538,1234.01,-0.002096649,0.0206,0.002341,12.65,-2,
9/18/14,"2,011.36",0.004879257,424.44,-0.07463458,18.676342,0.015030193,1220,-0.01141817,0.0202,0.002331,12.03,-2,
9/19/14,"2,010.40",-0.000477384,394.8,-0.07239135,18.330481,-0.018692287,1222.98,0.002439645,0.0203,0.002331,12.11,-2,
9/22/14,"1,994.29",-0.008045602,402.15,0.01844585,18.147945,-0.010007972,1212.75,-0.008399995,0.0199,0.002356,13.69,2,
9/23/14,"1,982.77",-0.00579325,435.79,0.08033532,18.071089,-0.004243963,1222.3,0.007843822,0.0202,0.002341,14.93,2,
9/24/14,"1,998.30",0.007801977,423.2,-0.0293156,18.176771,0.005831092,1220.2,-0.00171955,0.0203,0.002351,13.27,-2,
9/25/14,"1,965.99",-0.016300913,411.57,-0.02786577,17.782877,-0.021908432,1211.9,-0.006825404,0.0202,0.002336,15.64,-2,
9/26/14,"1,982.85",0.008539261,404.42,-0.01752517,17.821304,0.002158568,1222.3,0.008544954,0.0197,0.002331,14.85,-2,
9/29/14,"1,977.80",-0.002550051,375.47,-0.07427537,17.792479,-0.001618756,1218.27,-0.00330251,0.0195,0.002351,15.98,-2,
9/30/14,"1,972.29",-0.002789817,386.94,0.03009107,17.725235,-0.00378651,1214.24,-0.003313453,0.0197,0.002351,16.31,2,
10/1/14,"1,946.16",-0.013337106,383.61,-0.00864323,17.552301,-0.009804278,1203.51,-0.008876079,0.0196,0.002326,16.71,-2,
10/2/14,"1,946.17",0.000005143,375.07,-0.02251374,17.475445,-0.0043883,1216.75,0.010941082,0.0195,0.002312,16.16,-2,
10/3/14,"1,967.90",0.011103635,359.51,-0.04237068,17.51387,0.002196386,1212.75,-0.003292862,0.0193,0.002316,14.55,-2,
10/6/14,"1,964.82",-0.001566386,330.08,-0.08540694,17.408195,-0.006052066,1189.86,-0.019054855,0.0193,0.002326,15.46,-2,
10/7/14,"1,935.10",-0.015241618,336.19,0.01834143,17.225658,-0.010541056,1205.2,0.012809875,0.0192,0.002311,17.2,2,
10/8/14,"1,968.89",0.017310947,352.94,0.04862159,17.542698,0.018237779,1213.25,0.006657181,0.0196,0.002291,15.11,2,
10/9/14,"1,928.21",-0.020877849,365.03,0.03368147,17.206444,-0.01935383,1223.5,0.008412895,0.0197,0.002291,18.76,2,
10/10/14,"1,906.13",-0.01151708,361.56,-0.00955154,16.188086,-0.061008425,1219.95,-0.00290573,0.0196,0.0023,21.24,-2,
10/13/14,"1,874.74",-0.016605033,390.41,0.07676947,16.130444,-0.003567122,1231.3,0.009260648,0.0194,0.002306,24.64,2,
10/14/14,"1,877.70",0.00157762,400.87,0.02643972,16.505121,0.022962278,1231.34,0.000032485,0.0192,0.002291,22.79,2,
10/15/14,"1,862.49",-0.008133301,394.77,-0.01533387,16.754911,0.015020713,1226.1,-0.004264607,0.0186,0.002281,26.25,-2,
10/16/14,"1,862.76",0.000144967,382.56,-0.03141781,16.764515,0.000573041,1239.75,0.011071346,0.0189,0.0023075,25.2,-2,
10/17/14,"1,886.76",0.012801813,383.76,0.00313185,16.735693,-0.001720706,1235.8,-0.003191213,0.0192,0.0023135,21.99,2,
10/20/14,"1,904.01",0.009101116,382.85,-0.00237409,16.879801,0.008573956,1238,0.001778641,0.0191,0.002321,18.57,-2,
10/21/14,"1,941.28",0.019385371,386.48,0.00943685,17.600336,0.041800293,1248.05,0.008085159,0.019,0.002306,16.08,2,
10/22/14,"1,927.11",-0.007326101,383.16,-0.00862746,17.187229,-0.023751385,1244.45,-0.002888668,0.0191,0.002328,17.87,-2,
10/23/14,"1,950.82",0.012228306,358.42,-0.06674717,17.571518,0.022112688,1238.8,-0.004550496,0.0191,0.002336,16.53,-2,
10/24/14,"1,964.58",0.00702869,358.35,-0.00019532,17.754051,0.01033442,1228.37,-0.008455082,0.019,0.002331,16.11,-1,
10/27/14,"1,961.63",-0.001502697,352.99,-0.01507043,17.763659,0.000541026,1226.79,-0.001287085,0.0189,0.002326,16.04,-2,
10/28/14,"1,985.05",0.011868365,357.62,0.01303124,18.186375,0.023517946,1226.45,-0.000277184,0.0191,0.002326,14.39,2,
10/29/14,"1,982.30",-0.001386316,335.59,-0.06358079,18.071089,-0.006359319,1225.55,-0.000734095,0.0192,0.002326,15.15,-2,
10/30/14,"1,994.65",0.006210797,345.3,0.02852343,17.955803,-0.006400019,1208.94,-0.01364578,0.019,0.0023235,14.52,2,
